user_id,days,steps_tried,correct,wrong,correct_ratio,viewed
20961,2.0,12.0,9.0,45.0,0.16666666666666666,433
20962,2.0,18.0,16.0,40.0,0.2857142857142857,102
20963,1.0,2.0,2.0,0.0,1.0,30
20966,1.0,9.0,9.0,38.0,0.19148936170212766,98
20968,1.0,5.0,5.0,3.0,0.625,112
20969,1.0,2.0,2.0,1.0,0.6666666666666666,337
20970,1.0,2.0,2.0,1.0,0.6666666666666666,11
20973,2.0,9.0,9.0,0.0,1.0,41
20974,3.0,13.0,13.0,8.0,0.6190476190476191,541
20978,2.0,24.0,24.0,16.0,0.6,334
20979,2.0,8.0,8.0,10.0,0.4444444444444444,230
20980,1.0,2.0,2.0,0.0,1.0,9
20982,1.0,1.0,1.0,0.0,1.0,525
20985,1.0,5.0,4.0,7.0,0.36363636363636365,24
20986,1.0,2.0,2.0,2.0,0.5,9
20987,1.0,2.0,2.0,0.0,1.0,30
20991,1.0,2.0,2.0,1.0,0.6666666666666666,12
20994,1.0,2.0,2.0,0.0,1.0,18
21000,3.0,9.0,8.0,36.0,0.18181818181818182,48
21002,1.0,2.0,2.0,1.0,0.6666666666666666,43
21003,1.0,2.0,2.0,0.0,1.0,336
21005,1.0,9.0,9.0,0.0,1.0,25
21007,2.0,8.0,8.0,4.0,0.6666666666666666,150
21010,2.0,66.0,65.0,7.0,0.9027777777777778,213
21016,1.0,2.0,1.0,2.0,0.3333333333333333,55
21017,1.0,2.0,2.0,0.0,1.0,34
21026,1.0,3.0,3.0,0.0,1.0,90
21027,1.0,2.0,2.0,0.0,1.0,17
21029,2.0,8.0,8.0,0.0,1.0,29
21030,1.0,8.0,8.0,5.0,0.6153846153846154,391
21034,3.0,15.0,15.0,21.0,0.4166666666666667,318
21037,1.0,8.0,8.0,11.0,0.42105263157894735,311
21043,1.0,1.0,2.0,0.0,1.0,17
21044,1.0,2.0,2.0,0.0,1.0,516
21048,1.0,2.0,2.0,0.0,1.0,9
21054,2.0,6.0,6.0,1.0,0.8571428571428571,221
21066,1.0,2.0,2.0,0.0,1.0,187
21068,1.0,2.0,2.0,3.0,0.4,35
21071,2.0,3.0,3.0,3.0,0.5,229
21082,3.0,13.0,13.0,21.0,0.38235294117647056,116
21084,3.0,9.0,10.0,11.0,0.47619047619047616,206
21085,2.0,3.0,2.0,1.0,0.6666666666666666,119
21088,1.0,9.0,9.0,11.0,0.45,59
21091,1.0,12.0,8.0,43.0,0.1568627450980392,443
21092,1.0,2.0,2.0,0.0,1.0,128
21094,1.0,2.0,2.0,0.0,1.0,9
21095,2.0,6.0,6.0,23.0,0.20689655172413793,39
21099,1.0,5.0,3.0,22.0,0.12,182
21100,1.0,2.0,1.0,3.0,0.25,56
21102,2.0,10.0,9.0,23.0,0.28125,402
21104,3.0,9.0,8.0,41.0,0.16326530612244897,148
21105,1.0,2.0,2.0,0.0,1.0,22
21106,1.0,2.0,2.0,0.0,1.0,14
21110,1.0,2.0,2.0,4.0,0.3333333333333333,14
21115,1.0,4.0,4.0,1.0,0.8,63
21117,1.0,2.0,2.0,1.0,0.6666666666666666,59
21119,4.0,27.0,24.0,37.0,0.39344262295081966,377
21120,3.0,24.0,22.0,21.0,0.5116279069767442,1971
21128,1.0,9.0,9.0,4.0,0.6923076923076923,191
21131,2.0,7.0,7.0,5.0,0.5833333333333334,630
21135,1.0,2.0,1.0,7.0,0.125,44
21136,2.0,5.0,5.0,4.0,0.5555555555555556,17
21140,2.0,9.0,9.0,11.0,0.45,894
21142,1.0,9.0,9.0,15.0,0.375,50
21148,1.0,2.0,2.0,9.0,0.18181818181818182,636
21149,1.0,8.0,8.0,1.0,0.8888888888888888,47
21156,1.0,2.0,2.0,0.0,1.0,204
21157,1.0,3.0,3.0,7.0,0.3,5
21158,2.0,5.0,5.0,8.0,0.38461538461538464,331
21162,1.0,2.0,2.0,0.0,1.0,322
21164,2.0,12.0,12.0,3.0,0.8,346
21167,1.0,8.0,8.0,0.0,1.0,147
21173,1.0,1.0,1.0,6.0,0.14285714285714285,1
21177,1.0,2.0,2.0,14.0,0.125,54
21182,3.0,12.0,13.0,8.0,0.6190476190476191,584
21191,1.0,4.0,3.0,2.0,0.6,22
21195,2.0,10.0,11.0,4.0,0.7333333333333333,188
21196,2.0,28.0,30.0,60.0,0.3333333333333333,243
21197,1.0,2.0,2.0,0.0,1.0,18
21200,2.0,9.0,9.0,7.0,0.5625,171
21203,1.0,4.0,4.0,7.0,0.36363636363636365,22
21204,1.0,2.0,2.0,0.0,1.0,13
21212,1.0,1.0,1.0,0.0,1.0,14
21215,1.0,2.0,2.0,0.0,1.0,8
21217,1.0,2.0,2.0,0.0,1.0,10
21218,2.0,23.0,23.0,17.0,0.575,281
21224,2.0,8.0,8.0,3.0,0.7272727272727273,73
21226,1.0,13.0,11.0,13.0,0.4583333333333333,54
21227,1.0,2.0,2.0,0.0,1.0,8
21228,1.0,2.0,2.0,3.0,0.4,16
21229,2.0,4.0,2.0,4.0,0.3333333333333333,224
21230,2.0,13.0,13.0,6.0,0.6842105263157895,109
21234,3.0,9.0,10.0,33.0,0.23255813953488372,136
21239,1.0,9.0,10.0,2.0,0.8333333333333334,67
21240,1.0,6.0,6.0,8.0,0.42857142857142855,27
21241,3.0,8.0,9.0,2.0,0.8181818181818182,618
21243,3.0,12.0,12.0,15.0,0.4444444444444444,66
21249,1.0,9.0,9.0,0.0,1.0,30
21251,2.0,2.0,2.0,1.0,0.6666666666666666,57
21253,3.0,54.0,54.0,18.0,0.75,264
21259,1.0,1.0,0.0,1.0,0.0,9
21260,1.0,2.0,2.0,0.0,1.0,19
21271,1.0,1.0,1.0,1.0,0.5,122
21276,1.0,9.0,9.0,2.0,0.8181818181818182,954
21279,1.0,3.0,3.0,1.0,0.75,28
21280,3.0,8.0,8.0,2.0,0.8,342
21281,4.0,15.0,16.0,11.0,0.5925925925925926,705
21282,2.0,27.0,27.0,5.0,0.84375,127
21283,2.0,28.0,27.0,12.0,0.6923076923076923,106
21284,2.0,7.0,3.0,11.0,0.21428571428571427,194
21287,1.0,1.0,1.0,0.0,1.0,3
21288,2.0,7.0,7.0,4.0,0.6363636363636364,666
21289,1.0,1.0,1.0,0.0,1.0,49
21291,1.0,2.0,2.0,0.0,1.0,6
21297,2.0,13.0,13.0,0.0,1.0,75
21299,4.0,21.0,21.0,17.0,0.5526315789473685,260
21305,1.0,2.0,2.0,0.0,1.0,158
21306,1.0,8.0,8.0,6.0,0.5714285714285714,35
21307,1.0,2.0,2.0,0.0,1.0,9
21308,1.0,2.0,1.0,4.0,0.2,66
21309,2.0,15.0,16.0,19.0,0.45714285714285713,71
21311,2.0,9.0,8.0,6.0,0.5714285714285714,76
21312,1.0,2.0,2.0,0.0,1.0,9
21318,3.0,16.0,16.0,8.0,0.6666666666666666,109
21319,1.0,2.0,2.0,0.0,1.0,7
21320,1.0,2.0,2.0,1.0,0.6666666666666666,477
21321,4.0,75.0,75.0,71.0,0.5136986301369864,347
21322,1.0,9.0,9.0,0.0,1.0,510
21323,4.0,19.0,19.0,13.0,0.59375,419
21326,2.0,9.0,9.0,5.0,0.6428571428571429,259
21327,1.0,9.0,9.0,1.0,0.9,323
21329,1.0,1.0,1.0,0.0,1.0,6
21332,1.0,5.0,5.0,3.0,0.625,30
21333,2.0,9.0,9.0,2.0,0.8181818181818182,339
21340,1.0,2.0,2.0,0.0,1.0,11
21343,1.0,9.0,9.0,1.0,0.9,98
21345,1.0,2.0,2.0,0.0,1.0,265
21351,1.0,1.0,1.0,0.0,1.0,36
21354,1.0,7.0,7.0,7.0,0.5,33
21356,1.0,2.0,2.0,1.0,0.6666666666666666,26
21358,1.0,2.0,2.0,0.0,1.0,14
21365,1.0,2.0,2.0,0.0,1.0,7
21368,2.0,19.0,20.0,34.0,0.37037037037037035,134
21372,2.0,27.0,27.0,16.0,0.627906976744186,79
21374,1.0,2.0,2.0,0.0,1.0,21
21386,1.0,8.0,8.0,0.0,1.0,37
21388,1.0,7.0,7.0,8.0,0.4666666666666667,190
21395,3.0,47.0,48.0,101.0,0.3221476510067114,379
21397,2.0,7.0,8.0,5.0,0.6153846153846154,105
21399,1.0,2.0,2.0,0.0,1.0,35
21402,1.0,1.0,1.0,0.0,1.0,595
21406,1.0,9.0,9.0,7.0,0.5625,298
21414,1.0,1.0,1.0,0.0,1.0,1
21418,1.0,2.0,2.0,0.0,1.0,83
21421,1.0,2.0,2.0,0.0,1.0,10
21426,2.0,10.0,10.0,4.0,0.7142857142857143,187
21427,1.0,3.0,3.0,9.0,0.25,73
21429,1.0,2.0,2.0,1.0,0.6666666666666666,17
21431,1.0,9.0,9.0,49.0,0.15517241379310345,131
21438,1.0,2.0,2.0,1.0,0.6666666666666666,66
21440,1.0,8.0,8.0,4.0,0.6666666666666666,40
21441,1.0,2.0,2.0,0.0,1.0,10
21442,2.0,17.0,17.0,4.0,0.8095238095238095,35
21446,1.0,1.0,1.0,0.0,1.0,4
21452,1.0,8.0,8.0,2.0,0.8,387
21458,3.0,17.0,19.0,14.0,0.5757575757575758,249
21459,1.0,2.0,2.0,0.0,1.0,38
21460,1.0,2.0,2.0,3.0,0.4,14
21465,4.0,19.0,18.0,30.0,0.375,145
21468,2.0,9.0,9.0,23.0,0.28125,202
21469,1.0,2.0,2.0,4.0,0.3333333333333333,51
21473,1.0,2.0,2.0,0.0,1.0,30
21475,1.0,2.0,2.0,0.0,1.0,17
21491,1.0,1.0,0.0,1.0,0.0,6
21503,3.0,36.0,36.0,13.0,0.7346938775510204,354
21504,3.0,16.0,16.0,10.0,0.6153846153846154,118
21505,3.0,36.0,38.0,27.0,0.5846153846153846,264
21506,1.0,1.0,1.0,0.0,1.0,10
21507,2.0,9.0,9.0,5.0,0.6428571428571429,130
21508,3.0,13.0,13.0,3.0,0.8125,267
21509,3.0,15.0,14.0,27.0,0.34146341463414637,284
21511,1.0,12.0,12.0,1.0,0.9230769230769231,145
21514,1.0,7.0,7.0,10.0,0.4117647058823529,39
21516,2.0,9.0,9.0,25.0,0.2647058823529412,588
21519,1.0,2.0,2.0,0.0,1.0,58
21522,1.0,2.0,2.0,0.0,1.0,196
21523,1.0,4.0,4.0,3.0,0.5714285714285714,34
21527,2.0,9.0,9.0,16.0,0.36,45
21530,1.0,1.0,1.0,5.0,0.16666666666666666,8
21531,3.0,8.0,8.0,2.0,0.8,31
21532,1.0,1.0,1.0,0.0,1.0,1
21533,2.0,7.0,6.0,7.0,0.46153846153846156,214
21550,1.0,2.0,2.0,0.0,1.0,9
21552,1.0,2.0,2.0,0.0,1.0,9
21554,1.0,1.0,1.0,0.0,1.0,16
21555,3.0,14.0,14.0,10.0,0.5833333333333334,54
21557,1.0,1.0,1.0,0.0,1.0,32
21561,1.0,2.0,2.0,3.0,0.4,9
21562,1.0,1.0,1.0,1.0,0.5,17
21563,1.0,2.0,2.0,0.0,1.0,9
21567,1.0,1.0,1.0,0.0,1.0,263
21568,1.0,2.0,2.0,0.0,1.0,10
21570,1.0,2.0,2.0,1.0,0.6666666666666666,333
21571,1.0,2.0,2.0,0.0,1.0,158
21574,1.0,7.0,7.0,0.0,1.0,309
21577,1.0,3.0,3.0,0.0,1.0,12
21581,2.0,19.0,18.0,26.0,0.4090909090909091,71
21583,1.0,2.0,2.0,0.0,1.0,16
21585,2.0,8.0,8.0,6.0,0.5714285714285714,73
21593,1.0,9.0,9.0,24.0,0.2727272727272727,75
21597,2.0,9.0,8.0,17.0,0.32,40
21602,3.0,30.0,28.0,60.0,0.3181818181818182,408
21603,1.0,2.0,2.0,6.0,0.25,158
21609,2.0,27.0,27.0,36.0,0.42857142857142855,80
21614,1.0,2.0,2.0,0.0,1.0,10
21616,1.0,2.0,3.0,3.0,0.5,12
21618,1.0,2.0,2.0,0.0,1.0,286
21620,1.0,1.0,1.0,0.0,1.0,5
21621,1.0,9.0,9.0,8.0,0.5294117647058824,484
21626,3.0,23.0,22.0,30.0,0.4230769230769231,965
21631,1.0,2.0,2.0,0.0,1.0,21
21636,1.0,5.0,5.0,0.0,1.0,23
21637,1.0,7.0,7.0,1.0,0.875,123
21640,2.0,8.0,8.0,7.0,0.5333333333333333,29
21650,3.0,19.0,19.0,3.0,0.8636363636363636,68
21653,1.0,2.0,2.0,0.0,1.0,12
21655,1.0,2.0,2.0,0.0,1.0,30
21657,1.0,2.0,3.0,2.0,0.6,25
21660,3.0,13.0,13.0,22.0,0.37142857142857144,256
21666,1.0,1.0,1.0,0.0,1.0,4
21668,3.0,31.0,34.0,31.0,0.5230769230769231,442
21676,1.0,2.0,2.0,0.0,1.0,8
21680,1.0,2.0,2.0,0.0,1.0,6
21681,2.0,9.0,9.0,0.0,1.0,81
21688,1.0,2.0,1.0,1.0,0.5,11
21696,1.0,6.0,6.0,9.0,0.4,105
21701,1.0,1.0,1.0,0.0,1.0,11
21702,2.0,26.0,24.0,23.0,0.5106382978723404,100
21703,1.0,1.0,1.0,0.0,1.0,9
21706,1.0,2.0,2.0,0.0,1.0,252
21708,1.0,2.0,2.0,0.0,1.0,14
21711,2.0,8.0,8.0,0.0,1.0,115
21713,4.0,17.0,17.0,52.0,0.2463768115942029,355
21721,1.0,2.0,2.0,3.0,0.4,477
21725,1.0,5.0,5.0,0.0,1.0,20
21727,1.0,2.0,2.0,0.0,1.0,50
21731,1.0,2.0,2.0,0.0,1.0,13
21732,2.0,8.0,8.0,1.0,0.8888888888888888,32
21733,2.0,13.0,13.0,6.0,0.6842105263157895,471
21734,3.0,24.0,24.0,19.0,0.5581395348837209,452
21735,2.0,19.0,19.0,21.0,0.475,588
21737,1.0,2.0,2.0,4.0,0.3333333333333333,24
21739,1.0,2.0,2.0,0.0,1.0,62
21740,1.0,2.0,2.0,0.0,1.0,40
21743,3.0,16.0,16.0,32.0,0.3333333333333333,227
21744,1.0,2.0,2.0,0.0,1.0,104
21749,1.0,2.0,2.0,0.0,1.0,14
21753,1.0,2.0,2.0,0.0,1.0,14
21756,4.0,49.0,48.0,55.0,0.46601941747572817,360
21760,1.0,2.0,2.0,1.0,0.6666666666666666,42
21761,1.0,2.0,2.0,0.0,1.0,20
21764,1.0,8.0,8.0,11.0,0.42105263157894735,246
21767,1.0,6.0,6.0,6.0,0.5,112
21769,1.0,2.0,2.0,0.0,1.0,11
21772,1.0,5.0,5.0,1.0,0.8333333333333334,462
21773,1.0,1.0,1.0,0.0,1.0,410
21774,2.0,9.0,9.0,18.0,0.3333333333333333,150
21776,3.0,9.0,9.0,1.0,0.9,596
21779,1.0,9.0,9.0,2.0,0.8181818181818182,72
21783,1.0,5.0,3.0,9.0,0.25,47
21784,1.0,7.0,7.0,6.0,0.5384615384615384,32
21786,1.0,2.0,1.0,4.0,0.2,52
21790,1.0,8.0,8.0,0.0,1.0,395
21791,1.0,2.0,2.0,0.0,1.0,62
21792,1.0,3.0,3.0,0.0,1.0,16
21793,2.0,16.0,16.0,6.0,0.7272727272727273,50
21799,1.0,2.0,2.0,1.0,0.6666666666666666,33
21800,1.0,2.0,2.0,0.0,1.0,24
21803,1.0,2.0,2.0,0.0,1.0,73
21807,1.0,2.0,2.0,0.0,1.0,9
21811,2.0,12.0,12.0,3.0,0.8,164
21813,3.0,22.0,22.0,11.0,0.6666666666666666,92
21816,2.0,9.0,9.0,2.0,0.8181818181818182,88
21817,1.0,1.0,1.0,0.0,1.0,2
21818,1.0,9.0,9.0,7.0,0.5625,132
21819,1.0,3.0,3.0,0.0,1.0,42
21820,1.0,18.0,18.0,4.0,0.8181818181818182,221
21822,1.0,2.0,2.0,0.0,1.0,69
21824,1.0,2.0,2.0,3.0,0.4,36
21825,2.0,4.0,4.0,1.0,0.8,155
21829,1.0,2.0,2.0,0.0,1.0,164
21830,1.0,2.0,2.0,0.0,1.0,14
21832,2.0,6.0,6.0,2.0,0.75,38
21833,1.0,2.0,2.0,0.0,1.0,45
21834,3.0,17.0,17.0,16.0,0.5151515151515151,90
21837,1.0,2.0,2.0,0.0,1.0,217
21840,3.0,11.0,10.0,12.0,0.45454545454545453,137
21846,2.0,22.0,22.0,20.0,0.5238095238095238,126
21854,3.0,9.0,8.0,9.0,0.47058823529411764,31
21856,2.0,7.0,7.0,11.0,0.3888888888888889,167
21857,1.0,5.0,5.0,0.0,1.0,73
21863,1.0,2.0,2.0,0.0,1.0,7
21868,1.0,2.0,2.0,0.0,1.0,8
21869,1.0,2.0,2.0,0.0,1.0,8
21871,1.0,2.0,2.0,1.0,0.6666666666666666,40
21874,1.0,8.0,7.0,7.0,0.5,82
21879,2.0,27.0,27.0,11.0,0.7105263157894737,171
21881,4.0,31.0,31.0,9.0,0.775,148
21889,2.0,15.0,14.0,5.0,0.7368421052631579,282
21893,1.0,2.0,2.0,0.0,1.0,62
21898,1.0,2.0,2.0,0.0,1.0,21
21899,1.0,2.0,2.0,0.0,1.0,18
21900,1.0,16.0,16.0,11.0,0.5925925925925926,61
21904,1.0,2.0,2.0,0.0,1.0,469
21910,1.0,2.0,2.0,0.0,1.0,136
21916,1.0,2.0,2.0,0.0,1.0,14
21917,1.0,23.0,23.0,32.0,0.41818181818181815,169
21920,2.0,4.0,4.0,1.0,0.8,24
21921,1.0,2.0,2.0,0.0,1.0,10
21929,1.0,2.0,1.0,1.0,0.5,67
21933,1.0,2.0,2.0,0.0,1.0,15
21934,2.0,16.0,15.0,35.0,0.3,70
21935,1.0,2.0,2.0,0.0,1.0,870
21936,3.0,16.0,15.0,30.0,0.3333333333333333,423
21939,1.0,9.0,9.0,2.0,0.8181818181818182,393
21940,1.0,1.0,1.0,0.0,1.0,16
21942,1.0,1.0,1.0,2.0,0.3333333333333333,16
21943,1.0,2.0,2.0,0.0,1.0,9
21951,1.0,4.0,3.0,1.0,0.75,26
21957,2.0,4.0,3.0,9.0,0.25,101
21969,1.0,2.0,2.0,0.0,1.0,1278
21972,2.0,9.0,10.0,15.0,0.4,279
21979,1.0,4.0,4.0,1.0,0.8,224
21984,2.0,8.0,8.0,16.0,0.3333333333333333,172
21988,4.0,9.0,9.0,9.0,0.5,268
21990,1.0,2.0,2.0,0.0,1.0,26
21991,3.0,10.0,10.0,4.0,0.7142857142857143,656
21993,1.0,2.0,2.0,0.0,1.0,22
21995,1.0,9.0,9.0,17.0,0.34615384615384615,23
21996,2.0,11.0,12.0,9.0,0.5714285714285714,287
21997,1.0,9.0,9.0,28.0,0.24324324324324326,72
21999,2.0,1.0,0.0,3.0,0.0,54
22002,1.0,2.0,2.0,2.0,0.5,85
22009,1.0,2.0,2.0,1.0,0.6666666666666666,14
22011,1.0,2.0,2.0,0.0,1.0,13
22012,1.0,8.0,7.0,15.0,0.3181818181818182,96
22014,1.0,8.0,8.0,9.0,0.47058823529411764,192
22016,1.0,12.0,12.0,3.0,0.8,338
22017,2.0,8.0,8.0,9.0,0.47058823529411764,40
22018,1.0,2.0,2.0,4.0,0.3333333333333333,28
22022,3.0,14.0,11.0,20.0,0.3548387096774194,1130
22023,3.0,37.0,37.0,34.0,0.5211267605633803,332
22025,1.0,5.0,5.0,3.0,0.625,166
22031,1.0,2.0,2.0,1.0,0.6666666666666666,32
22034,1.0,2.0,2.0,1.0,0.6666666666666666,1355
22035,1.0,2.0,2.0,0.0,1.0,12
22037,1.0,2.0,2.0,1.0,0.6666666666666666,14
22040,1.0,8.0,8.0,11.0,0.42105263157894735,33
22041,1.0,2.0,2.0,0.0,1.0,40
22043,1.0,2.0,2.0,0.0,1.0,203
22049,3.0,36.0,36.0,9.0,0.8,185
22059,4.0,72.0,72.0,43.0,0.6260869565217392,317
22060,1.0,2.0,2.0,4.0,0.3333333333333333,10
22062,1.0,1.0,1.0,0.0,1.0,6
22067,1.0,2.0,2.0,0.0,1.0,42
22068,1.0,2.0,2.0,0.0,1.0,17
22069,3.0,16.0,16.0,6.0,0.7272727272727273,279
22074,2.0,9.0,9.0,1.0,0.9,827
22080,1.0,1.0,0.0,2.0,0.0,12
22081,1.0,2.0,2.0,0.0,1.0,11
22083,1.0,2.0,2.0,0.0,1.0,48
22086,1.0,3.0,2.0,6.0,0.25,17
22088,2.0,9.0,9.0,27.0,0.25,101
22089,2.0,9.0,9.0,3.0,0.75,180
22091,4.0,28.0,28.0,18.0,0.6086956521739131,353
22093,1.0,2.0,2.0,0.0,1.0,11
22094,3.0,23.0,23.0,29.0,0.4423076923076923,157
22105,1.0,9.0,8.0,31.0,0.20512820512820512,31
22109,1.0,2.0,2.0,0.0,1.0,12
22115,1.0,2.0,2.0,3.0,0.4,6
22117,1.0,3.0,2.0,5.0,0.2857142857142857,33
22119,1.0,1.0,1.0,0.0,1.0,67
22122,1.0,2.0,2.0,0.0,1.0,484
22123,2.0,17.0,16.0,19.0,0.45714285714285713,1293
22131,1.0,2.0,2.0,2.0,0.5,33
22134,3.0,17.0,17.0,2.0,0.8947368421052632,76
22135,1.0,2.0,2.0,0.0,1.0,27
22137,1.0,8.0,8.0,1.0,0.8888888888888888,535
22138,1.0,2.0,2.0,0.0,1.0,40
22140,1.0,3.0,3.0,1.0,0.75,24
22146,1.0,7.0,7.0,4.0,0.6363636363636364,39
22149,3.0,9.0,8.0,30.0,0.21052631578947367,79
22150,1.0,2.0,2.0,0.0,1.0,371
22152,1.0,2.0,2.0,0.0,1.0,58
22153,1.0,2.0,2.0,3.0,0.4,43
22154,1.0,4.0,4.0,3.0,0.5714285714285714,69
22156,2.0,8.0,9.0,14.0,0.391304347826087,121
22157,3.0,12.0,12.0,12.0,0.5,611
22158,1.0,2.0,2.0,0.0,1.0,83
22163,3.0,14.0,14.0,14.0,0.5,157
22173,1.0,3.0,4.0,4.0,0.5,18
22179,1.0,9.0,9.0,4.0,0.6923076923076923,25
22183,3.0,17.0,16.0,13.0,0.5517241379310345,182
22184,1.0,6.0,5.0,11.0,0.3125,186
22185,3.0,16.0,17.0,15.0,0.53125,492
22187,1.0,2.0,2.0,1.0,0.6666666666666666,9
22188,1.0,2.0,2.0,0.0,1.0,10
22198,1.0,1.0,1.0,0.0,1.0,5
22202,2.0,28.0,28.0,70.0,0.2857142857142857,902
22206,1.0,4.0,4.0,12.0,0.25,40
22208,1.0,2.0,2.0,2.0,0.5,26
22213,1.0,2.0,2.0,0.0,1.0,58
22218,1.0,8.0,8.0,1.0,0.8888888888888888,36
22219,2.0,4.0,3.0,5.0,0.375,520
22223,1.0,2.0,2.0,0.0,1.0,28
22226,1.0,1.0,1.0,0.0,1.0,1
22229,2.0,9.0,9.0,12.0,0.42857142857142855,54
22234,1.0,2.0,1.0,3.0,0.25,58
22236,1.0,4.0,4.0,0.0,1.0,103
22238,1.0,2.0,2.0,0.0,1.0,19
22240,1.0,2.0,2.0,0.0,1.0,9
22241,1.0,4.0,3.0,15.0,0.16666666666666666,61
22244,4.0,51.0,52.0,36.0,0.5909090909090909,452
22245,1.0,2.0,2.0,0.0,1.0,49
22248,3.0,17.0,17.0,7.0,0.7083333333333334,204
22249,3.0,51.0,52.0,47.0,0.5252525252525253,254
22254,2.0,12.0,12.0,26.0,0.3157894736842105,117
22256,1.0,9.0,9.0,4.0,0.6923076923076923,238
22257,4.0,21.0,21.0,10.0,0.6774193548387096,189
22258,1.0,1.0,1.0,0.0,1.0,5
22259,1.0,4.0,4.0,0.0,1.0,99
22261,2.0,5.0,4.0,10.0,0.2857142857142857,104
22262,1.0,7.0,7.0,11.0,0.3888888888888889,51
22266,4.0,18.0,18.0,55.0,0.2465753424657534,336
22276,2.0,8.0,8.0,5.0,0.6153846153846154,350
22278,1.0,9.0,8.0,17.0,0.32,64
22279,2.0,5.0,5.0,4.0,0.5555555555555556,52
22281,1.0,2.0,2.0,0.0,1.0,9
22285,2.0,5.0,6.0,3.0,0.6666666666666666,61
22298,4.0,28.0,29.0,70.0,0.29292929292929293,560
22302,2.0,9.0,9.0,1.0,0.9,43
22306,1.0,2.0,2.0,0.0,1.0,10
22310,1.0,1.0,1.0,0.0,1.0,475
22312,2.0,8.0,10.0,0.0,1.0,482
22315,3.0,13.0,13.0,4.0,0.7647058823529411,230
22316,1.0,2.0,2.0,1.0,0.6666666666666666,8
22318,2.0,16.0,16.0,32.0,0.3333333333333333,201
22326,1.0,9.0,9.0,0.0,1.0,40
22328,1.0,2.0,2.0,0.0,1.0,9
22329,2.0,7.0,7.0,1.0,0.875,333
22330,1.0,2.0,2.0,1.0,0.6666666666666666,17
22332,1.0,7.0,7.0,1.0,0.875,123
22333,3.0,36.0,36.0,29.0,0.5538461538461539,462
22335,1.0,8.0,8.0,5.0,0.6153846153846154,226
22337,2.0,10.0,10.0,6.0,0.625,900
22341,2.0,19.0,20.0,3.0,0.8695652173913043,168
22344,2.0,12.0,12.0,6.0,0.6666666666666666,89
22352,1.0,2.0,2.0,0.0,1.0,18
22353,1.0,7.0,7.0,0.0,1.0,147
22359,1.0,2.0,2.0,0.0,1.0,7
22360,2.0,15.0,15.0,3.0,0.8333333333333334,123
22362,1.0,2.0,2.0,0.0,1.0,13
22369,1.0,2.0,2.0,0.0,1.0,34
22371,1.0,3.0,2.0,1.0,0.6666666666666666,24
22373,1.0,10.0,9.0,33.0,0.21428571428571427,41
22374,1.0,2.0,2.0,0.0,1.0,9
22375,1.0,2.0,2.0,0.0,1.0,169
22376,1.0,4.0,4.0,5.0,0.4444444444444444,73
22377,1.0,2.0,2.0,0.0,1.0,212
22382,3.0,16.0,16.0,14.0,0.5333333333333333,452
22384,1.0,2.0,2.0,0.0,1.0,141
22389,1.0,8.0,8.0,2.0,0.8,26
22390,3.0,50.0,50.0,24.0,0.6756756756756757,291
22392,1.0,2.0,2.0,0.0,1.0,12
22393,1.0,3.0,3.0,1.0,0.75,43
22394,1.0,1.0,1.0,2.0,0.3333333333333333,14
22396,1.0,3.0,3.0,1.0,0.75,39
22399,1.0,1.0,1.0,0.0,1.0,1
22400,1.0,2.0,2.0,1.0,0.6666666666666666,12
22401,2.0,11.0,12.0,4.0,0.75,57
22407,1.0,2.0,2.0,0.0,1.0,30
22411,1.0,2.0,2.0,0.0,1.0,12
22412,1.0,1.0,1.0,1.0,0.5,9
22416,1.0,6.0,6.0,1.0,0.8571428571428571,81
22417,2.0,11.0,11.0,10.0,0.5238095238095238,172
22418,1.0,2.0,2.0,0.0,1.0,40
22419,3.0,5.0,6.0,2.0,0.75,656
22423,1.0,2.0,2.0,1.0,0.6666666666666666,29
22426,3.0,12.0,13.0,4.0,0.7647058823529411,318
22429,1.0,1.0,1.0,0.0,1.0,16
22431,1.0,9.0,9.0,6.0,0.6,287
22432,2.0,21.0,21.0,13.0,0.6176470588235294,188
22433,3.0,9.0,9.0,4.0,0.6923076923076923,105
22434,1.0,1.0,1.0,0.0,1.0,1
22435,1.0,2.0,2.0,0.0,1.0,12
22444,1.0,2.0,2.0,0.0,1.0,6
22447,1.0,9.0,9.0,2.0,0.8181818181818182,69
22450,1.0,2.0,2.0,3.0,0.4,11
22451,2.0,9.0,9.0,3.0,0.75,30
22453,2.0,39.0,40.0,36.0,0.5263157894736842,338
22456,2.0,15.0,11.0,12.0,0.4782608695652174,428
22461,1.0,2.0,2.0,0.0,1.0,178
22462,1.0,2.0,2.0,0.0,1.0,62
22463,1.0,9.0,10.0,4.0,0.7142857142857143,655
22465,1.0,1.0,1.0,0.0,1.0,47
22468,1.0,6.0,5.0,13.0,0.2777777777777778,34
22472,1.0,2.0,3.0,1.0,0.75,37
22486,1.0,1.0,1.0,0.0,1.0,53
22488,1.0,7.0,7.0,1.0,0.875,191
22492,1.0,2.0,2.0,0.0,1.0,96
22499,2.0,5.0,8.0,6.0,0.5714285714285714,38
22502,3.0,32.0,30.0,27.0,0.5263157894736842,314
22503,1.0,3.0,3.0,1.0,0.75,105
22509,1.0,1.0,1.0,0.0,1.0,19
22512,3.0,30.0,30.0,33.0,0.47619047619047616,228
